image_path,class_name,width,height,mode,label,true_label,pred_label,pred_proba,is_error,area,area_bucket,confidence,confidence_bucket
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C144P105ThinF_IMG_20151015_155149_cell_302.png,Parasitized,142,118,RGB,1,1,1,0.98810613,False,16756,Q2,0.98810613,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C175P136NThinF_IMG_20151127_142326_cell_229.png,Parasitized,136,142,RGB,1,1,1,0.99932414,False,19312,Q3,0.99932414,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C162P123ThinF_IMG_20151116_105019_cell_107.png,Uninfected,139,130,RGB,0,0,0,0.07272669,False,18070,Q3,0.92727333,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C129P90ThinF_IMG_20151004_133421_cell_107.png,Parasitized,133,139,RGB,1,1,1,0.9968977,False,18487,Q3,0.9968977,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C235ThinF_IMG_20151112_164723_cell_80.png,Uninfected,97,103,RGB,0,0,0,0.0020702514,False,9991,Q1 (smallest),0.99792975,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C103P64ThinF_IMG_20150918_164331_cell_27.png,Uninfected,124,112,RGB,0,0,0,0.006636229,False,13888,Q1 (smallest),0.9933638,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C168P129ThinF_IMG_20151118_154126_cell_106.png,Uninfected,124,121,RGB,0,0,0,0.0077247703,False,15004,Q2,0.99227524,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C68P29N_ThinF_IMG_20150819_133236_cell_166.png,Parasitized,148,136,RGB,1,1,1,0.9983853,False,20128,Q3,0.9983853,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C99P60ThinF_IMG_20150918_140900_cell_125.png,Parasitized,184,169,RGB,1,1,1,0.99999833,False,31096,Q4 (largest),0.99999833,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C187P148NThinF_IMG_20151203_152841_cell_139.png,Uninfected,118,115,RGB,0,0,0,0.0105469655,False,13570,Q1 (smallest),0.989453,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C99P60ThinF_IMG_20150918_141129_cell_138.png,Parasitized,139,175,RGB,1,1,1,0.99999,False,24325,Q4 (largest),0.99999,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C215ThinF_IMG_20151106_133116_cell_82.png,Uninfected,148,148,RGB,0,0,0,0.00070817594,False,21904,Q4 (largest),0.99929184,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C144P105ThinF_IMG_20151015_160908_cell_234.png,Uninfected,139,136,RGB,0,0,0,0.00071208045,False,18904,Q3,0.9992879,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C143P104ThinF_IMG_20151005_225413_cell_127.png,Uninfected,112,154,RGB,0,0,0,0.0014668636,False,17248,Q2,0.9985331,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C85P46ThinF_IMG_20150820_105748_cell_49.png,Uninfected,130,124,RGB,0,0,0,0.0034021742,False,16120,Q2,0.9965978,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C39P4thinF_original_IMG_20150622_110900_cell_12.png,Parasitized,139,112,RGB,1,1,1,0.9992761,False,15568,Q2,0.9992761,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C136P97ThinF_IMG_20151005_143329_cell_81.png,Uninfected,112,106,RGB,0,0,0,0.053312518,False,11872,Q1 (smallest),0.94668746,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C39P4thinF_original_IMG_20150622_105253_cell_89.png,Uninfected,121,127,RGB,0,0,0,0.051123902,False,15367,Q2,0.9488761,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C70P31_ThinF_IMG_20150819_141403_cell_96.png,Parasitized,100,121,RGB,1,1,1,0.9994443,False,12100,Q1 (smallest),0.9994443,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C180P141NThinF_IMG_20151201_165528_cell_51.png,Uninfected,139,154,RGB,0,0,0,0.005595624,False,21406,Q4 (largest),0.9944044,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C176P137NThinF_IMG_20151201_122811_cell_49.png,Uninfected,142,115,RGB,0,0,0,0.0031870008,False,16330,Q2,0.996813,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C144P105ThinF_IMG_20151015_155004_cell_128.png,Uninfected,130,115,RGB,0,0,0,0.000858984,False,14950,Q2,0.99914104,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C59P20thinF_IMG_20150803_112733_cell_209.png,Parasitized,142,130,RGB,1,1,1,0.99547046,False,18460,Q3,0.99547046,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C70P31_ThinF_IMG_20150819_141327_cell_76.png,Parasitized,121,127,RGB,1,1,1,0.99899,False,15367,Q2,0.99899,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C167P128ReThinF_IMG_20151201_105354_cell_249.png,Parasitized,124,118,RGB,1,1,1,0.87908703,False,14632,Q1 (smallest),0.87908703,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C49P10thinF_IMG_20150724_103233_cell_41.png,Uninfected,127,115,RGB,0,0,0,0.07671529,False,14605,Q1 (smallest),0.9232847,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C103P64ThinF_IMG_20150918_164553_cell_145.png,Uninfected,148,163,RGB,0,0,0,0.00087178586,False,24124,Q4 (largest),0.9991282,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C126P87ThinF_IMG_20151004_104813_cell_108.png,Uninfected,124,136,RGB,0,0,0,0.013036395,False,16864,Q2,0.9869636,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C89P50ThinF_IMG_20150820_162300_cell_39.png,Uninfected,148,133,RGB,0,0,0,0.0037663784,False,19684,Q3,0.99623364,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C176P137NThinF_IMG_20151201_120845_cell_125.png,Parasitized,121,124,RGB,1,1,1,0.9918988,False,15004,Q2,0.9918988,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C102P63ThinF_IMG_20150918_161826_cell_19.png,Uninfected,130,175,RGB,0,0,0,0.0663351,False,22750,Q4 (largest),0.9336649,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C78P39ThinF_IMG_20150606_104426_cell_104.png,Uninfected,145,133,RGB,0,0,0,0.03318649,False,19285,Q3,0.9668135,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C99P60ThinF_IMG_20150918_141129_cell_117.png,Parasitized,124,133,RGB,1,1,1,0.65142906,False,16492,Q2,0.65142906,0.6-0.7
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C182P143NThinF_IMG_20151201_172057_cell_69.png,Uninfected,97,97,RGB,0,0,0,0.11216296,False,9409,Q1 (smallest),0.88783705,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C184P145ThinF_IMG_20151203_104334_cell_30.png,Parasitized,130,133,RGB,1,1,1,0.99981964,False,17290,Q2,0.99981964,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C99P60ThinF_IMG_20150918_140900_cell_34.png,Uninfected,118,127,RGB,0,0,0,0.014575817,False,14986,Q2,0.98542416,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C65P26N_ThinF_IMG_20150818_154714_cell_187.png,Parasitized,88,94,RGB,1,1,0,0.2621541,True,8272,Q1 (smallest),0.7378459,0.7-0.8
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C170P131ThinF_IMG_20151119_120150_cell_159.png,Uninfected,103,124,RGB,0,0,0,0.0005541746,False,12772,Q1 (smallest),0.9994458,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C64P25N_ThinF_IMG_20150818_152337_cell_51.png,Uninfected,136,139,RGB,0,0,0,0.0034300783,False,18904,Q3,0.99656993,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C80P41ThinF_IMG_20150817_111121_cell_165.png,Parasitized,133,133,RGB,1,1,1,0.9163484,False,17689,Q3,0.9163484,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C215ThinF_IMG_20151106_133012_cell_128.png,Uninfected,157,130,RGB,0,0,0,0.00026990805,False,20410,Q4 (largest),0.9997301,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C184P145ThinF_IMG_20151203_102721_cell_27.png,Parasitized,127,127,RGB,1,1,1,0.9928623,False,16129,Q2,0.9928623,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C180P141NThinF_IMG_20151201_165601_cell_176.png,Parasitized,127,148,RGB,1,1,1,0.99528056,False,18796,Q3,0.99528056,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C181P142ThinF_IMG_20151127_160434_cell_72.png,Uninfected,133,103,RGB,0,0,0,0.15444453,False,13699,Q1 (smallest),0.8455555,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C237ThinF_IMG_20151127_104844_cell_154.png,Uninfected,139,145,RGB,0,0,0,0.0019205799,False,20155,Q3,0.9980794,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C229ThinF_IMG_20151112_144534_cell_267.png,Uninfected,166,112,RGB,0,0,0,0.0006575797,False,18592,Q3,0.99934244,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C176P137NThinF_IMG_20151201_122444_cell_126.png,Parasitized,130,112,RGB,1,1,1,0.9712581,False,14560,Q1 (smallest),0.9712581,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C206ThinF_IMG_20151029_140511_cell_182.png,Uninfected,157,160,RGB,0,0,0,0.021387592,False,25120,Q4 (largest),0.9786124,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C74P35_ThinF_IMG_20150815_114401_cell_14.png,Uninfected,148,139,RGB,0,0,0,0.0018187411,False,20572,Q4 (largest),0.9981813,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C57P18thinF_IMG_20150729_110134_cell_89.png,Uninfected,124,142,RGB,0,0,0,0.0013687471,False,17608,Q3,0.99863124,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C116P77ThinF_IMG_20150930_171635_cell_81.png,Parasitized,124,118,RGB,1,1,1,0.9995834,False,14632,Q1 (smallest),0.9995834,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C99P60ThinF_IMG_20150918_140900_cell_142.png,Parasitized,127,133,RGB,1,1,1,0.9109453,False,16891,Q2,0.9109453,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C135P96ThinF_IMG_20151005_124204_cell_82.png,Uninfected,136,145,RGB,0,0,0,0.005140452,False,19720,Q3,0.9948596,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C118P79ThinF_IMG_20151002_105346_cell_166.png,Parasitized,172,142,RGB,1,1,1,0.989057,False,24424,Q4 (largest),0.989057,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C175P136NThinF_IMG_20151127_141428_cell_100.png,Uninfected,145,190,RGB,0,0,0,0.019662661,False,27550,Q4 (largest),0.9803373,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C162P123ThinF_IMG_20151116_104451_cell_10.png,Uninfected,136,127,RGB,0,0,0,0.014724878,False,17272,Q2,0.98527515,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C68P29N_ThinF_IMG_20150819_134504_cell_152.png,Parasitized,148,157,RGB,1,1,1,0.9986847,False,23236,Q4 (largest),0.9986847,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C212ThinF_IMG_20151106_110230_cell_157.png,Uninfected,121,136,RGB,0,0,0,0.00035844502,False,16456,Q2,0.99964154,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C92P53ThinF_IMG_20150821_151722_cell_37.png,Uninfected,133,127,RGB,0,0,0,0.0059662247,False,16891,Q2,0.99403375,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C215ThinF_IMG_20151106_133643_cell_149.png,Uninfected,172,133,RGB,0,0,0,0.10795525,False,22876,Q4 (largest),0.8920448,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C223ThinF_IMG_20151112_104240_cell_48.png,Uninfected,133,127,RGB,0,0,0,0.0005261528,False,16891,Q2,0.99947387,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C118P79ThinF_IMG_20151002_105125_cell_162.png,Parasitized,151,139,RGB,1,1,1,0.9989888,False,20989,Q4 (largest),0.9989888,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C180P141NThinF_IMG_20151201_170021_cell_33.png,Parasitized,133,130,RGB,1,1,1,0.9999517,False,17290,Q2,0.9999517,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C51AP12thinF_IMG_20150724_161126_cell_68.png,Uninfected,133,103,RGB,0,0,0,0.049157828,False,13699,Q1 (smallest),0.95084214,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C184P145ThinF_IMG_20151203_102405_cell_164.png,Parasitized,145,124,RGB,1,1,1,0.9999449,False,17980,Q3,0.9999449,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C119P80ThinF_IMG_20151002_124425_cell_132.png,Parasitized,103,112,RGB,1,1,0,0.45712242,True,11536,Q1 (smallest),0.54287755,0.5-0.6
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C93P54ThinF_IMG_20150821_162901_cell_193.png,Parasitized,163,139,RGB,1,1,1,0.9963846,False,22657,Q4 (largest),0.9963846,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C120P81ThinF_IMG_20151002_125443_cell_80.png,Uninfected,121,160,RGB,0,0,0,0.0014640521,False,19360,Q3,0.99853593,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C136P97ThinF_IMG_20151005_143743_cell_42.png,Uninfected,127,145,RGB,0,0,0,0.012719732,False,18415,Q3,0.98728025,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C183P144NThinF_IMG_20151201_223758_cell_143.png,Parasitized,109,151,RGB,1,1,1,0.9958027,False,16459,Q2,0.9958027,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C144P105ThinF_IMG_20151015_163432_cell_23.png,Uninfected,145,139,RGB,0,0,0,0.0052161356,False,20155,Q3,0.9947839,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C163P124ThinF_IMG_20151116_110921_cell_242.png,Parasitized,103,112,RGB,1,1,1,0.99555296,False,11536,Q1 (smallest),0.99555296,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C54P15thinF_IMG_20150728_105949_cell_205.png,Uninfected,127,148,RGB,0,0,0,0.002258551,False,18796,Q3,0.99774146,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C61P22N_ThinF_IMG_20150818_112518_cell_130.png,Uninfected,106,109,RGB,0,0,0,0.05295373,False,11554,Q1 (smallest),0.9470463,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163848_cell_145.png,Parasitized,133,142,RGB,1,1,1,0.9647057,False,18886,Q3,0.9647057,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C159P120ThinF_IMG_20151115_185541_cell_183.png,Parasitized,136,124,RGB,1,1,1,0.9912415,False,16864,Q2,0.9912415,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C133P94ThinF_IMG_20151004_155721_cell_112.png,Parasitized,133,142,RGB,1,1,1,0.9999615,False,18886,Q3,0.9999615,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C208ThinF_IMG_20151029_155554_cell_46.png,Uninfected,172,136,RGB,0,0,0,0.01581534,False,23392,Q4 (largest),0.9841847,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C113P74ThinF_IMG_20150930_135904_cell_60.png,Uninfected,133,103,RGB,0,0,0,0.008043978,False,13699,Q1 (smallest),0.991956,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C59P20thinF_IMG_20150803_113809_cell_35.png,Parasitized,127,118,RGB,1,1,1,0.9999112,False,14986,Q2,0.9999112,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C215ThinF_IMG_20151106_133043_cell_94.png,Uninfected,148,127,RGB,0,0,0,0.00039199155,False,18796,Q3,0.999608,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C168P129ThinF_IMG_20151118_153739_cell_169.png,Parasitized,154,163,RGB,1,1,1,0.9645078,False,25102,Q4 (largest),0.9645078,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C133P94ThinF_IMG_20151004_155144_cell_139.png,Parasitized,121,112,RGB,1,1,1,0.99681515,False,13552,Q1 (smallest),0.99681515,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C74P35_ThinF_IMG_20150815_113951_cell_126.png,Parasitized,151,154,RGB,1,1,1,0.99985325,False,23254,Q4 (largest),0.99985325,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C93P54ThinF_IMG_20150821_162901_cell_37.png,Uninfected,124,130,RGB,0,0,0,0.0035181588,False,16120,Q2,0.99648184,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C1_thinF_IMG_20150604_104942_cell_4.png,Uninfected,124,115,RGB,0,0,0,0.059242733,False,14260,Q1 (smallest),0.9407573,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C104P65ThinF_IMG_20150918_171751_cell_54.png,Uninfected,175,133,RGB,0,0,0,0.0015222287,False,23275,Q4 (largest),0.99847776,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C67P28N_ThinF_IMG_20150819_125901_cell_241.png,Parasitized,157,124,RGB,1,1,1,0.84992707,False,19468,Q3,0.84992707,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C60P21thinF_IMG_20150804_105955_cell_13.png,Uninfected,121,166,RGB,0,0,0,0.011577837,False,20086,Q3,0.98842216,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C91P52ThinF_IMG_20150821_124504_cell_210.png,Parasitized,223,223,RGB,1,1,1,0.96304345,False,49729,Q4 (largest),0.96304345,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C59P20thinF_IMG_20150803_113430_cell_47.png,Parasitized,130,133,RGB,1,1,1,0.9702167,False,17290,Q2,0.9702167,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C113P74ThinF_IMG_20150930_134355_cell_35.png,Uninfected,124,136,RGB,0,0,0,0.0016785564,False,16864,Q2,0.9983214,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C54P15thinF_IMG_20150728_112938_cell_46.png,Uninfected,136,136,RGB,0,0,0,0.0243453,False,18496,Q3,0.9756547,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C86P47ThinF_IMG_20150820_124259_cell_123.png,Uninfected,154,91,RGB,0,0,0,0.12687084,False,14014,Q1 (smallest),0.8731291,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C101P62ThinF_IMG_20150918_151239_cell_90.png,Parasitized,148,190,RGB,1,1,1,0.9740994,False,28120,Q4 (largest),0.9740994,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C182P143NThinF_IMG_20151201_171905_cell_178.png,Parasitized,124,100,RGB,1,1,0,0.1698591,True,12400,Q1 (smallest),0.8301409,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C82P43ThinF_IMG_20150817_124010_cell_185.png,Parasitized,127,124,RGB,1,1,1,0.9992076,False,15748,Q2,0.9992076,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C118P79ThinF_IMG_20151002_105125_cell_153.png,Parasitized,136,160,RGB,1,1,1,0.9979054,False,21760,Q4 (largest),0.9979054,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C97P58ThinF_IMG_20150917_150838_cell_160.png,Parasitized,115,133,RGB,1,1,1,0.9931571,False,15295,Q2,0.9931571,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C131P92ThinF_IMG_20151004_145410_cell_133.png,Parasitized,124,148,RGB,1,1,1,0.9073512,False,18352,Q3,0.9073512,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C130P91ThinF_IMG_20151004_142951_cell_144.png,Parasitized,151,145,RGB,1,1,1,0.9832342,False,21895,Q4 (largest),0.9832342,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C48P9thinF_IMG_20150721_161055_cell_194.png,Parasitized,124,115,RGB,1,1,1,0.91118395,False,14260,Q1 (smallest),0.91118395,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C175P136NThinF_IMG_20151127_141253_cell_8.png,Uninfected,142,130,RGB,0,0,0,0.010641145,False,18460,Q3,0.98935884,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C184P145ThinF_IMG_20151203_103637_cell_174.png,Parasitized,127,145,RGB,1,1,1,0.99875844,False,18415,Q3,0.99875844,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C68P29N_ThinF_IMG_20150819_134712_cell_68.png,Parasitized,214,169,RGB,1,1,1,0.9916609,False,36166,Q4 (largest),0.9916609,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C69P30N_ThinF_IMG_20150819_135705_cell_141.png,Uninfected,163,181,RGB,0,0,0,0.04307127,False,29503,Q4 (largest),0.95692873,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C42P5thin_original_IMG_20150623_134919_cell_155.png,Uninfected,121,187,RGB,0,0,0,0.003669466,False,22627,Q4 (largest),0.99633056,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C133P94ThinF_IMG_20151004_154512_cell_63.png,Uninfected,130,121,RGB,0,0,0,0.0038855798,False,15730,Q2,0.99611443,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C66P27N_ThinF_IMG_20150818_164408_cell_75.png,Uninfected,169,115,RGB,0,0,0,0.0050854064,False,19435,Q3,0.9949146,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C87P48ThinF_IMG_20150820_141913_cell_64.png,Uninfected,139,187,RGB,0,0,0,0.13485478,False,25993,Q4 (largest),0.8651452,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C136P97ThinF_IMG_20151005_140538_cell_113.png,Parasitized,130,121,RGB,1,1,1,0.9894672,False,15730,Q2,0.9894672,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C177P138NThinF_IMG_20151201_144820_cell_137.png,Uninfected,91,103,RGB,0,0,0,0.00642577,False,9373,Q1 (smallest),0.9935742,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C74P35_ThinF_IMG_20150815_114819_cell_42.png,Uninfected,139,130,RGB,0,0,0,0.002433899,False,18070,Q3,0.9975661,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C183P144NThinF_IMG_20151201_223357_cell_144.png,Parasitized,124,118,RGB,1,1,1,0.9977678,False,14632,Q1 (smallest),0.9977678,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C59P20thinF_IMG_20150803_111333_cell_125.png,Uninfected,142,187,RGB,0,0,1,0.6517158,True,26554,Q4 (largest),0.6517158,0.6-0.7
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C240ThinF_IMG_20151127_115328_cell_7.png,Uninfected,118,112,RGB,0,0,0,0.008170545,False,13216,Q1 (smallest),0.99182945,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C101P62ThinF_IMG_20150918_155731_cell_76.png,Parasitized,106,145,RGB,1,1,1,0.997969,False,15370,Q2,0.997969,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C52P13thinF_IMG_20150725_125213_cell_125.png,Uninfected,142,163,RGB,0,0,0,0.005145786,False,23146,Q4 (largest),0.9948542,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C74P35_ThinF_IMG_20150815_114555_cell_53.png,Uninfected,142,145,RGB,0,0,0,0.0015571935,False,20590,Q4 (largest),0.9984428,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C117P78ThinF_IMG_20150930_214629_cell_102.png,Parasitized,124,160,RGB,1,1,1,0.987581,False,19840,Q3,0.987581,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C119P80ThinF_IMG_20151002_124304_cell_164.png,Parasitized,133,130,RGB,1,1,1,0.9954112,False,17290,Q2,0.9954112,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C94P55ThinF_IMG_20150821_170403_cell_96.png,Uninfected,154,151,RGB,0,0,0,0.009795123,False,23254,Q4 (largest),0.9902049,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C71P32_ThinF_IMG_20150813_161634_cell_128.png,Uninfected,94,67,RGB,0,0,0,0.1745824,False,6298,Q1 (smallest),0.8254176,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C182P143NThinF_IMG_20151201_172257_cell_165.png,Parasitized,127,118,RGB,1,1,1,0.95082164,False,14986,Q2,0.95082164,0.9-1.0
